1,
13:29,00:00:57,fillers-teasers-trailer-57-480p.mp4
13:30, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
14:46,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
14:47,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
14:56,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
15:00, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
15:52,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
15:53,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
16:01, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
17:18,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
17:19,00:00:50,fillers-teasers-trailer-50-480p.mp4
17:20,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
17:31, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
18:35,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
18:36,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
19:00,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
19:01, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
20:00,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
20:00,00:00:39,fillers-teasers-trailer-39-480p.mp4
20:01, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
20:49,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
20:50,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
21:01, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
22:12,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
22:12,00:00:36,fillers-teasers-trailer-36-480p.mp4
22:13, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
22:28,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
22:31, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
23:36,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
23:36,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
23:50, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
00:02, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
00:54,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
00:55,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
01:02, 02:10:55,sermon-english-ajahn-brahm-t-t-Day-2-480p.mp4
03:12,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
03:13,00:09:38,dhammapada-english-1001-4-09-40-dhammavihari-thera-480p.mp4
03:23, 00:08:08,fillers-teasers-ruhunu-rata-480p.mp4
03:31,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
03:32, 01:28:08,sermon-english-2017-11-06-ajahn-brahm-t-t-day-01-480p.mp4
05:00,00:00:31,fillers-inspiration-ins-eng-15-480p.mp4
05:00,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
05:02, 00:16:15,sermon-english-2017-ven-ajahn-brahmavanso-interviews-480p.mp4
05:19,00:12:12,sermon-sinhala-715-2-balangoda-dhammananda-thera-480p.mp4
05:31,00:00:47,fillers-teasers-trailer-nawam-perahara-12-0-47-480p.mp4
05:32, 01:01:02,sermon-english-2017-11-06-ajahn-brahm-interview-1h-4m-480p.mp4
06:33,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
06:33,00:00:39,fillers-teasers-trailer-39-480p.mp4
06:34,00:16:27,dhammapada-english-964-4-16-27-dhammavihari-thera-480p.mp4
06:50,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
06:52, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
07:01, 00:51:03,sermon-sinhala-6468-2017-08-08-madauyangoda-wijayakiththi-thero-dhathumalu-480p.mp4
07:52,00:00:31,fillers-inspiration-ins-sin-07-480p.mp4
07:53,00:09:22,dhammapada-english-1185-5-9-22-dhammavihari-thera-480p.mp4
08:02, 01:01:54,sermon-sinhala-6347-mithalawa-vinitha-thero-dikhana-480p.mp4
09:04,00:00:31,fillers-inspiration-ins-eng-16-480p.mp4
18,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-02-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-01-480p.mp4
08:00, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
08:40,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
08:41, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
08:50,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
09:00, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
09:56,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
09:57,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
10:00, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
11:20,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
11:21,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
11:31, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
12:36,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
12:37,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
13:01, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
14:11,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
14:12,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
14:15,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
14:31, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
15:19,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
15:19, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
15:29,00:00:57,fillers-teasers-trailer-57-480p.mp4
15:30, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
16:47,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
16:47,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
16:56,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
17:00, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
17:53,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
17:53,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
18:01, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
19:19,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
19:19,00:00:50,fillers-teasers-trailer-50-480p.mp4
19:20,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
19:32, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
20:36,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
20:36,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
21:00,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
21:01, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
22:00,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
22:01,00:00:39,fillers-teasers-trailer-39-480p.mp4
22:01, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
22:50,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
22:50,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
23:02, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
00:13,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
00:13,00:00:36,fillers-teasers-trailer-36-480p.mp4
00:14, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
00:29,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
00:32, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
01:36,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
01:37,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
01:51, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
02:03, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
02:55,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
02:55,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
03:02, 02:10:55,sermon-english-ajahn-brahm-t-t-Day-2-480p.mp4
05:13,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
05:14,00:09:38,dhammapada-english-1001-4-09-40-dhammavihari-thera-480p.mp4
05:23, 00:08:08,fillers-teasers-ruhunu-rata-480p.mp4
05:31,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
05:32, 01:28:08,sermon-english-2017-11-06-ajahn-brahm-t-t-day-01-480p.mp4
07:00,00:00:31,fillers-inspiration-ins-eng-15-480p.mp4
07:01,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
07:03, 00:16:15,sermon-english-2017-ven-ajahn-brahmavanso-interviews-480p.mp4
07:19,00:12:12,sermon-sinhala-715-2-balangoda-dhammananda-thera-480p.mp4
07:31,00:00:47,fillers-teasers-trailer-nawam-perahara-12-0-47-480p.mp4
07:32, 01:01:02,sermon-english-2017-11-06-ajahn-brahm-interview-1h-4m-480p.mp4
08:33,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
08:34,00:00:39,fillers-teasers-trailer-39-480p.mp4
08:34,00:16:27,dhammapada-english-964-4-16-27-dhammavihari-thera-480p.mp4
08:51,00:02:10,fillers-teasers-trailer-nawam-perahara-10-2-10-480p.mp4
08:53, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
19,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-02-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-01-480p.mp4
08:00, 01:06:44,sermon-sinhala-6512-2017-10-16-siyabalagoda-dhaminda-thero-nawala-480p.mp4
09:07,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
09:07,00:04:52,fillers-wesak-wesak-2012-05-04-52-480p.mp4
09:12,00:16:25,sermon-sinhala-802-2-dr-sumanasiri-thera-480p.mp4
09:28,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
09:30, 01:02:19,sermon-sinhala-6350-2017-06-03-gampaha-mahanama-thero-madagama-part-02-480p.mp4
10:33,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
10:33,00:26:29,dhammapada-sinhala-4230-02-kihibiye-vijitha-thera-480p.mp4
11:00, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
11:40,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
11:41, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
11:49,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
12:00, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
12:56,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
12:56,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
13:00, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
14:20,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
14:20,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
14:30, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
15:36,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
15:36,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
16:00, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
17:11,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
17:11,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
17:15,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
17:30, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
18:19,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
18:19, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
18:29,00:00:57,fillers-teasers-trailer-57-480p.mp4
18:30, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
19:46,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
19:47,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
19:56,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
20:00, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
20:53,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
20:53,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
21:01, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
22:19,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
22:19,00:00:50,fillers-teasers-trailer-50-480p.mp4
22:20,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
22:31, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
23:36,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
23:36,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
00:00,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
00:01, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
01:00,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
01:00,00:00:39,fillers-teasers-trailer-39-480p.mp4
01:01, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
01:50,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
01:50,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
02:02, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
03:12,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
03:13,00:00:36,fillers-teasers-trailer-36-480p.mp4
03:13, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
03:29,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
03:32, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
04:36,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
04:37,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
04:50, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
05:02, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
05:55,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
05:55,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
06:02, 02:10:55,sermon-english-ajahn-brahm-t-t-Day-2-480p.mp4
08:13,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
08:13,00:09:38,dhammapada-english-1001-4-09-40-dhammavihari-thera-480p.mp4
08:23, 00:08:08,fillers-teasers-ruhunu-rata-480p.mp4
08:31,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
08:32,00:24:54,dhammapada-sinhala-4245-02-kihibiye-vijitha-thera-480p.mp4
08:57,00:18:22,bhavana-sinhala-4288-01-gampaha-pasadika-thera-480p.mp4
20,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
08:00, 01:09:36,sermon-sinhala-6519-2017-10-23-thapovanaye-damitha-thero-nawala-480p.mp4
09:09,00:00:31,fillers-inspiration-ins-sin-14-480p.mp4
09:10,00:20:12,bhavana-sinhala-966-kolonnawe-seewali-thera.dv-480p.mp4
09:30, 00:56:38,sermon-sinhala-6390-mirahawatha-panasiri-thero-ganaramaya-480p.mp4
10:27,00:00:31,fillers-inspiration-ins-eng-09-480p.mp4
10:27,00:02:57,fillers-wesak-wesak-2012-04-02-57-480p.mp4
10:30, 01:06:44,sermon-sinhala-6512-2017-10-16-siyabalagoda-dhaminda-thero-nawala-480p.mp4
11:37,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
11:37,00:04:52,fillers-wesak-wesak-2012-05-04-52-480p.mp4
11:42,00:16:25,sermon-sinhala-802-2-dr-sumanasiri-thera-480p.mp4
11:59,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
12:01, 01:02:19,sermon-sinhala-6350-2017-06-03-gampaha-mahanama-thero-madagama-part-02-480p.mp4
13:03,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
13:04,00:26:29,dhammapada-sinhala-4230-02-kihibiye-vijitha-thera-480p.mp4
13:30, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
14:10,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
14:11, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
14:20,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
14:30, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
15:26,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
15:27,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
15:31, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
16:50,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
16:51,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
17:01, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
18:06,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
18:07,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
18:31, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
19:41,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
19:42,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
19:46,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
20:01, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
20:49,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
20:50, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
21:00,00:00:57,fillers-teasers-trailer-57-480p.mp4
21:01, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
22:17,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
22:17,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
22:27,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
22:30, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
23:23,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
23:24,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
23:31, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
00:49,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
00:50,00:00:50,fillers-teasers-trailer-50-480p.mp4
00:50,00:11:32,dhammapada-sinhala-1056-3-kotagoda-sudeera-thera-480p.mp4
01:02, 01:04:10,sermon-sinhala-6356-04-2017-06-26-gampaha-pasadika-thero-jayatunga-480p.mp4
02:06,00:00:31,fillers-inspiration-Ins-eng-07-480p.mp4
02:07,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
02:31,00:00:58,fillers-teasers-trailer-nawam-perahara-11-0-58-480p.mp4
02:32, 00:58:52,sermon-sinhala-6458-2017-08-03-bandarawela-gnanaruchi-thero-dhatumalu-480p.mp4
03:30,00:00:31,fillers-inspiration-ins-sin-06-480p.mp4
03:31,00:00:39,fillers-teasers-trailer-39-480p.mp4
03:32, 00:48:35,sermon-sinhala-6381-2017-06-22-warakapalahana-sugathagana-thero-malaba-480p.mp4
04:20,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
04:21,00:11:29,dhammapada-sinhala-4435-daswatte-sumanaseela-thera-480p.mp4
04:32, 01:10:34,sermon-sinhala-6505-2017-10-09-dodamduwe-sirikara-thero-nawala-480p.mp4
05:43,00:00:31,fillers-inspiration-ins-sin-16-480p.mp4
05:43,00:00:36,fillers-teasers-trailer-36-480p.mp4
05:44, 00:15:17,fillers-teasers-pathahawatha-480p.mp4
05:59,00:03:05,fillers-wesak-wesak-2012-02-03-05-480p.mp4
06:02, 01:04:24,sermon-sinhala-6436-2017-07-29-waduraba-sangananda-thero-dikhena-480p.mp4
07:07,00:00:31,fillers-inspiration-ins-sin-12-480p.mp4
07:07,00:13:40,sermon-sinhala-463-kiribathgoda-gnananda-thera-480p.mp4
07:21, 00:12:06,sermon-english-2017-02-01-bandarawella-town-pindapathaya-480p.mp4
07:33, 00:52:18,sermon-sinhala-6392-2017-06-22-elawala-sadharama-thero-damatagoda-480p.mp4
08:25,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
08:26,00:06:36,dhammapada-english-1399-1-06-36-dhammavihari-thera-480p.mp4
08:32,00:15:11,bhavana-sinhala-4343-01-abanpola-ganathusita-thera-480p.mp4
21,
06:00,01:12:47,sutta-satipattana-480p.mp4
07:12,00:00:31,fillers-inspiration-ins-sin-03-480p.mp4
07:13, 00:45:58,sutta-pirith-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-sin-04-480p.mp4
07:59,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
08:00, 01:28:38,sermon-sinhala-6467-2017-08-08-kadawatha-saminda-thero-480p.mp4
09:28,00:00:31,fillers-inspiration-ins-sin-09-480p.mp4
09:29,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
09:31, 01:09:36,sermon-sinhala-6519-2017-10-23-thapovanaye-damitha-thero-nawala-480p.mp4
10:40,00:00:31,fillers-inspiration-ins-sin-14-480p.mp4
10:41,00:20:12,bhavana-sinhala-966-kolonnawe-seewali-thera.dv-480p.mp4
11:01, 00:56:38,sermon-sinhala-6390-mirahawatha-panasiri-thero-ganaramaya-480p.mp4
11:58,00:00:31,fillers-inspiration-ins-eng-09-480p.mp4
11:58,00:02:57,fillers-wesak-wesak-2012-04-02-57-480p.mp4
12:01, 01:06:44,sermon-sinhala-6512-2017-10-16-siyabalagoda-dhaminda-thero-nawala-480p.mp4
13:08,00:00:31,fillers-inspiration-ins-sin-15-480p.mp4
13:09,00:04:52,fillers-wesak-wesak-2012-05-04-52-480p.mp4
13:13,00:16:25,sermon-sinhala-802-2-dr-sumanasiri-thera-480p.mp4
13:30,00:01:56,fillers-wesak-wesak-2012-09-01-56-480p.mp4
13:32, 01:02:19,sermon-sinhala-6350-2017-06-03-gampaha-mahanama-thero-madagama-part-02-480p.mp4
14:34,00:00:31,fillers-inspiration-ins-eng-13-480p.mp4
14:35,00:26:29,dhammapada-sinhala-4230-02-kihibiye-vijitha-thera-480p.mp4
15:01, 00:40:27,bhavana-sinhala-6463-02-2017-08-05-gampaha-mahanama-thero-madagama-480p.mp4
15:42,00:00:31,fillers-inspiration-ins-sin-13-480p.mp4
15:42, 00:08:53,fillers-teasers-degaldoruwa-480p.mp4
15:51,00:10:34,dhammapada-english-1000-4-10-35-dhammavihari-thera-480p.mp4
16:02, 00:55:49,sermon-sinhala-6318-2017-04-10-gampaha-pasadika-thero-ganaramaya-480p.mp4
16:57,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
16:58,00:03:49,dhammapada-english-1259-5-3-49-dhammavihari-thera-480p.mp4
17:02, 01:19:47,sermon-sinhala-6521-2017-10-25-radawadunne-gnanavimala-thero-nawala-480p.mp4
18:21,00:00:31,fillers-inspiration-ins-eng-12-480p.mp4
18:22,00:10:00,dhammapada-sinhala-1037-1-kotagoda-sudeera-thera-480p.mp4
18:32, 01:05:27,sermon-sinhala-6296-ambapusse-upawana-thero-gampaha-madagama-480p.mp4
19:37,00:00:31,fillers-inspiration-ins-eng-02-480p.mp4
19:38,00:23:58,dhammapada-sinhala-4389-02-kihibiye-vijitha-thera-480p.mp4
20:02, 01:10:30,sermon-sinhala-6526-2017-08-09-pitigala-dhammavinitha-thero-dhathumalu-480p.mp4
21:12,00:00:31,fillers-inspiration-ins-sin-18-480p.mp4
21:13,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
21:17,00:15:18,dhammapada-english-1012-3-15-18-dhammavihari-thera-480p.mp4
21:32, 00:48:17,sermon-sinhala-6283-induragara-dhamarathana-thero-dharmayathanaya-480p.mp4
22:20,00:00:31,fillers-inspiration-ins-eng-10-480p.mp4
22:21, 00:10:00,fillers-teasers-gal-viharaya-480p.mp4
22:31,00:00:57,fillers-teasers-trailer-57-480p.mp4
22:32, 01:16:12,sermon-sinhala-6570-2017-11-01-gampaha-mahanama-thero-dathumalu-480p.mp4
23:48,00:00:31,fillers-inspiration-ins-sin-08-480p.mp4
23:48,00:09:19,dhammapada-english-1124-3-09-19-dhammavihari-thera-480p.mp4
23:58,00:03:44,fillers-wesak-wesak-2012-07-03-44-480p.mp4
00:01, 00:52:44,sermon-sinhala-6239-2017-01-23-boralle-kovinda-thero-sri-bodi-480p.mp4
00:54,00:00:31,fillers-inspiration-ins-eng-03-480p.mp4
00:55,00:07:42,dhammapada-english-1185-2-7-42-dhammavihari-thera-480p.mp4
01:02, 01:17:42,sermon-sinhala-6551-2017-18-27-pitigala-guarathana-thero-sunathradhavi-480p.mp4
02:20,00:00:31,fillers-inspiration-ins-sin-01-480p.mp4
